label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
5ვ,2075,2402,347,451,IMG_20230213_212238.jpg,3456,4608
19უ,2569,3013,113,161,IMG_20230213_212238.jpg,3456,4608
18ტ,1324,2371,443,547,IMG_20230213_212238.jpg,3456,4608
18ტ,734,3009,143,204,IMG_20230213_212238.jpg,3456,4608
10ლ,2678,3018,195,169,IMG_20230213_212238.jpg,3456,4608
20ფ,2439,3005,143,178,IMG_20230213_212238.jpg,3456,4608
24შ,2947,2961,113,169,IMG_20230213_212238.jpg,3456,4608
30ხ,1814,1838,347,534,IMG_20230213_212238.jpg,3456,4608
17ს,728,757,69,116,IMG_20230213_212448.jpg,3456,4608
17ს,1593,1831,80,227,IMG_20230213_212448.jpg,3456,4608
17ს,1678,2234,60,196,IMG_20230213_212448.jpg,3456,4608
17ს,1758,2221,65,200,IMG_20230213_212448.jpg,3456,4608
17ს,2063,2472,71,191,IMG_20230213_212448.jpg,3456,4608
17ს,1398,3275,96,312,IMG_20230213_212448.jpg,3456,4608
17ს,2334,3289,87,238,IMG_20230213_212448.jpg,3456,4608
17ს,2764,543,51,100,IMG_20230213_212448.jpg,3456,4608
17ს,2857,570,53,89,IMG_20230213_212448.jpg,3456,4608
8ი,2557,523,60,87,IMG_20230213_212448.jpg,3456,4608
8ი,2706,545,60,85,IMG_20230213_212448.jpg,3456,4608
8ი,3080,630,47,93,IMG_20230213_212448.jpg,3456,4608
8ი,1048,719,76,111,IMG_20230213_212448.jpg,3456,4608
8ი,1803,977,100,249,IMG_20230213_212448.jpg,3456,4608
8ი,2081,1386,120,240,IMG_20230213_212448.jpg,3456,4608
8ი,1625,1391,107,227,IMG_20230213_212448.jpg,3456,4608
8ი,1527,1838,78,207,IMG_20230213_212448.jpg,3456,4608
8ი,2348,1820,91,258,IMG_20230213_212448.jpg,3456,4608
8ი,1622,2247,62,176,IMG_20230213_212448.jpg,3456,4608
8ი,2087,2234,65,202,IMG_20230213_212448.jpg,3456,4608
8ი,2357,2490,82,165,IMG_20230213_212448.jpg,3456,4608
8ი,2007,2450,69,202,IMG_20230213_212448.jpg,3456,4608
8ი,1140,3295,100,254,IMG_20230213_212448.jpg,3456,4608
8ი,1945,3694,122,374,IMG_20230213_212448.jpg,3456,4608
8ი,2099,3300,96,231,IMG_20230213_212448.jpg,3456,4608
8ი,2406,3291,98,236,IMG_20230213_212448.jpg,3456,4608
13ო,899,725,102,125,IMG_20230213_212448.jpg,3456,4608
13ო,1954,1840,116,211,IMG_20230213_212448.jpg,3456,4608
13ო,1233,1840,111,202,IMG_20230213_212448.jpg,3456,4608
13ო,1233,2474,96,185,IMG_20230213_212448.jpg,3456,4608
13ო,1367,2479,105,196,IMG_20230213_212448.jpg,3456,4608
13ო,1814,2445,100,214,IMG_20230213_212448.jpg,3456,4608
13ო,1907,3295,129,269,IMG_20230213_212448.jpg,3456,4608
6ზ,1518,3723,160,312,IMG_20230213_212448.jpg,3456,4608
6ზ,1823,1355,111,269,IMG_20230213_212448.jpg,3456,4608
6ზ,841,739,69,113,IMG_20230213_212448.jpg,3456,4608
18ტ,1039,3282,120,300,IMG_20230213_212448.jpg,3456,4608
18ტ,1220,3298,109,238,IMG_20230213_212448.jpg,3456,4608
10ლ,2221,1840,138,218,IMG_20230213_212448.jpg,3456,4608
10ლ,1981,2256,122,171,IMG_20230213_212448.jpg,3456,4608
10ლ,2250,2457,120,209,IMG_20230213_212448.jpg,3456,4608
10ლ,1901,2443,120,207,IMG_20230213_212448.jpg,3456,4608
10ლ,1502,995,169,238,IMG_20230213_212448.jpg,3456,4608
10ლ,2610,525,105,98,IMG_20230213_212448.jpg,3456,4608
7თ,1117,1845,129,202,IMG_20230213_212448.jpg,3456,4608
7თ,2417,494,89,107,IMG_20230213_212448.jpg,3456,4608
5ვ,1852,3740,116,283,IMG_20230213_212448.jpg,3456,4608
5ვ,1662,3709,113,334,IMG_20230213_212448.jpg,3456,4608
5ვ,2134,2483,71,198,IMG_20230213_212448.jpg,3456,4608
5ვ,1331,1838,73,214,IMG_20230213_212448.jpg,3456,4608
1ბ,1729,995,93,220,IMG_20230213_212448.jpg,3456,4608
1ბ,2499,512,67,91,IMG_20230213_212448.jpg,3456,4608
1ბ,2003,1371,91,245,IMG_20230213_212448.jpg,3456,4608
1ბ,1618,2485,73,174,IMG_20230213_212448.jpg,3456,4608
0ა,2159,1822,76,227,IMG_20230213_212448.jpg,3456,4608
0ა,1460,2238,62,180,IMG_20230213_212448.jpg,3456,4608
0ა,3120,643,49,78,IMG_20230213_212448.jpg,3456,4608
0ა,1511,3300,98,245,IMG_20230213_212448.jpg,3456,4608
0ა,1754,3740,120,283,IMG_20230213_212448.jpg,3456,4608
16რ,1794,3298,129,243,IMG_20230213_212448.jpg,3456,4608
16რ,1676,2481,96,169,IMG_20230213_212448.jpg,3456,4608
16რ,1456,2477,89,171,IMG_20230213_212448.jpg,3456,4608
16რ,1146,2434,102,220,IMG_20230213_212448.jpg,3456,4608
16რ,3020,607,62,91,IMG_20230213_212448.jpg,3456,4608
4ე,2975,601,45,85,IMG_20230213_212448.jpg,3456,4608
4ე,1927,1391,87,220,IMG_20230213_212448.jpg,3456,4608
4ე,652,770,67,111,IMG_20230213_212448.jpg,3456,4608
4ე,788,732,60,127,IMG_20230213_212448.jpg,3456,4608
4ე,1794,1829,76,211,IMG_20230213_212448.jpg,3456,4608
4ე,1865,2250,62,165,IMG_20230213_212448.jpg,3456,4608
4ე,2196,2454,65,194,IMG_20230213_212448.jpg,3456,4608
19უ,2254,3295,96,238,IMG_20230213_212448.jpg,3456,4608
19უ,1306,3264,105,276,IMG_20230213_212448.jpg,3456,4608
19უ,1921,2250,69,169,IMG_20230213_212448.jpg,3456,4608
19უ,1431,1384,98,229,IMG_20230213_212448.jpg,3456,4608
3დ,1694,1842,111,196,IMG_20230213_212448.jpg,3456,4608
3დ,1860,1805,107,269,IMG_20230213_212448.jpg,3456,4608
3დ,1676,3278,122,303,IMG_20230213_212448.jpg,3456,4608
12ნ,2027,3275,85,263,IMG_20230213_212448.jpg,3456,4608
12ნ,1598,3275,91,267,IMG_20230213_212448.jpg,3456,4608
12ნ,986,703,69,131,IMG_20230213_212448.jpg,3456,4608
2გ,1318,2485,67,165,IMG_20230213_212448.jpg,3456,4608
2გ,1745,1351,87,305,IMG_20230213_212448.jpg,3456,4608
26ც,1342,1355,100,283,IMG_20230213_212448.jpg,3456,4608
10ლ,1393,1791,147,287,IMG_20230213_212448.jpg,3456,4608
9კ,2179,3264,87,305,IMG_20230213_212448.jpg,3456,4608
10ლ,1518,2216,113,234,IMG_20230213_212448.jpg,3456,4608
26ც,1536,2461,89,223,IMG_20230213_212448.jpg,3456,4608
27ძ,1763,2479,65,194,IMG_20230213_212448.jpg,3456,4608
21ქ,1402,2236,65,185,IMG_20230213_212448.jpg,3456,4608
20ფ,2059,1807,107,274,IMG_20230213_212448.jpg,3456,4608
3დ,1513,1355,129,267,IMG_20230213_212448.jpg,3456,4608
4ე,1651,957,93,285,IMG_20230213_212448.jpg,3456,4608
11მ,2924,585,53,87,IMG_20230213_212448.jpg,3456,4608
11მ,2808,563,51,87,IMG_20230213_212448.jpg,3456,4608
0ა,1783,1087,280,605,IMG_20230213_215351.jpg,4608,3456
0ა,801,1145,182,273,IMG_20230213_215351.jpg,4608,3456
8ი,1159,1172,202,241,IMG_20230213_215351.jpg,4608,3456
8ი,3254,1751,306,618,IMG_20230213_215351.jpg,4608,3456
8ი,3964,1119,299,657,IMG_20230213_215351.jpg,4608,3456
8ი,3449,1074,293,670,IMG_20230213_215351.jpg,4608,3456
13ო,2668,1093,423,651,IMG_20230213_215351.jpg,4608,3456
10ლ,514,1139,312,267,IMG_20230213_215351.jpg,4608,3456
10ლ,3710,1126,306,592,IMG_20230213_215351.jpg,4608,3456
18ტ,2304,1080,384,625,IMG_20230213_215351.jpg,4608,3456
22ღ,1464,1712,443,599,IMG_20230213_215351.jpg,4608,3456
16რ,944,1165,247,254,IMG_20230213_215351.jpg,4608,3456
16რ,2024,1087,312,638,IMG_20230213_215351.jpg,4608,3456
6ზ,2421,1764,345,592,IMG_20230213_215351.jpg,4608,3456
4ე,2727,1770,299,566,IMG_20230213_215351.jpg,4608,3456
4ე,2154,1738,293,586,IMG_20230213_215351.jpg,4608,3456
9კ,1510,1074,280,612,IMG_20230213_215351.jpg,4608,3456
17ს,4224,1132,286,599,IMG_20230213_215351.jpg,4608,3456
10ლ,2987,1738,293,612,IMG_20230213_215351.jpg,4608,3456
20ფ,3052,1113,430,618,IMG_20230213_215351.jpg,4608,3456
5ვ,1881,1731,293,618,IMG_20230213_215351.jpg,4608,3456
0ა,1298,777,149,219,IMG_20230215_134823 (1).jpg,3456,4608
0ა,1604,1161,161,240,IMG_20230215_134823 (1).jpg,3456,4608
0ა,1930,1558,178,202,IMG_20230215_134823 (1).jpg,3456,4608
0ა,1162,1517,141,223,IMG_20230215_134823 (1).jpg,3456,4608
0ა,889,1541,153,190,IMG_20230215_134823 (1).jpg,3456,4608
0ა,827,1876,136,211,IMG_20230215_134823 (1).jpg,3456,4608
0ა,1633,1888,136,215,IMG_20230215_134823 (1).jpg,3456,4608
0ა,2063,1930,145,186,IMG_20230215_134823 (1).jpg,3456,4608
0ა,831,2194,141,202,IMG_20230215_134823 (1).jpg,3456,4608
0ა,856,2525,141,190,IMG_20230215_134823 (1).jpg,3456,4608
0ა,1178,3120,132,190,IMG_20230215_134823 (1).jpg,3456,4608
0ა,2414,3479,136,190,IMG_20230215_134823 (1).jpg,3456,4608
0ა,1162,3674,128,198,IMG_20230215_134823 (1).jpg,3456,4608
0ა,2034,3967,132,207,IMG_20230215_134823 (1).jpg,3456,4608
0ა,1434,3959,132,157,IMG_20230215_134823 (1).jpg,3456,4608
5ვ,744,3116,141,219,IMG_20230215_134823 (1).jpg,3456,4608
5ვ,1674,3984,136,198,IMG_20230215_134823 (1).jpg,3456,4608
5ვ,1918,3979,124,211,IMG_20230215_134823 (1).jpg,3456,4608
5ვ,699,2186,149,252,IMG_20230215_134823 (1).jpg,3456,4608
5ვ,1025,1484,153,302,IMG_20230215_134823 (1).jpg,3456,4608
5ვ,1451,1178,169,264,IMG_20230215_134823 (1).jpg,3456,4608
4ე,823,764,157,281,IMG_20230215_134823 (1).jpg,3456,4608
4ე,1170,1165,161,281,IMG_20230215_134823 (1).jpg,3456,4608
4ე,839,1157,157,273,IMG_20230215_134823 (1).jpg,3456,4608
4ე,1356,1901,149,236,IMG_20230215_134823 (1).jpg,3456,4608
4ე,2290,2227,157,277,IMG_20230215_134823 (1).jpg,3456,4608
4ე,856,2810,145,248,IMG_20230215_134823 (1).jpg,3456,4608
4ე,1290,3426,141,215,IMG_20230215_134823 (1).jpg,3456,4608
4ე,889,3665,141,207,IMG_20230215_134823 (1).jpg,3456,4608
4ე,1786,3967,136,227,IMG_20230215_134823 (1).jpg,3456,4608
13ო,2658,1913,207,215,IMG_20230215_134823 (1).jpg,3456,4608
13ო,1955,2240,194,202,IMG_20230215_134823 (1).jpg,3456,4608
13ო,881,3393,182,182,IMG_20230215_134823 (1).jpg,3456,4608
13ო,1963,3446,186,202,IMG_20230215_134823 (1).jpg,3456,4608
13ო,1038,3938,178,165,IMG_20230215_134823 (1).jpg,3456,4608
8ი,2571,2244,178,236,IMG_20230215_134823 (1).jpg,3456,4608
8ი,1753,2529,169,227,IMG_20230215_134823 (1).jpg,3456,4608
8ი,1819,2876,169,178,IMG_20230215_134823 (1).jpg,3456,4608
8ი,1187,2847,169,182,IMG_20230215_134823 (1).jpg,3456,4608
8ი,1125,2517,149,236,IMG_20230215_134823 (1).jpg,3456,4608
8ი,1558,2236,174,202,IMG_20230215_134823 (1).jpg,3456,4608
8ი,1414,3120,161,231,IMG_20230215_134823 (1).jpg,3456,4608
8ი,868,3095,149,211,IMG_20230215_134823 (1).jpg,3456,4608
8ი,1707,3727,141,174,IMG_20230215_134823 (1).jpg,3456,4608
8ი,1447,3686,149,194,IMG_20230215_134823 (1).jpg,3456,4608
8ი,901,3917,141,178,IMG_20230215_134823 (1).jpg,3456,4608
16რ,1104,703,215,285,IMG_20230215_134823 (1).jpg,3456,4608
16რ,1282,1479,198,256,IMG_20230215_134823 (1).jpg,3456,4608
16რ,955,2157,182,240,IMG_20230215_134823 (1).jpg,3456,4608
16რ,1575,2496,194,244,IMG_20230215_134823 (1).jpg,3456,4608
16რ,1649,2789,182,289,IMG_20230215_134823 (1).jpg,3456,4608
16რ,1009,3591,165,269,IMG_20230215_134823 (1).jpg,3456,4608
8ი,2257,3471,161,165,IMG_20230215_134823 (1).jpg,3456,4608
24შ,600,690,231,285,IMG_20230215_134823 (1).jpg,3456,4608
24შ,633,1074,223,314,IMG_20230215_134823 (1).jpg,3456,4608
28წ,1889,1806,186,360,IMG_20230215_134823 (1).jpg,3456,4608
19უ,1389,2546,207,244,IMG_20230215_134823 (1).jpg,3456,4608
19უ,1459,2839,207,264,IMG_20230215_134823 (1).jpg,3456,4608
19უ,2215,1901,186,277,IMG_20230215_134823 (1).jpg,3456,4608
30ხ,1629,1479,174,285,IMG_20230215_134823 (1).jpg,3456,4608
30ხ,1554,3917,136,215,IMG_20230215_134823 (1).jpg,3456,4608
6ზ,1009,3074,174,215,IMG_20230215_134823 (1).jpg,3456,4608
30ხ,1269,2161,169,248,IMG_20230215_134823 (1).jpg,3456,4608
13ო,1575,3422,182,211,IMG_20230215_134823 (1).jpg,3456,4608
15ჟ,1298,3136,136,231,IMG_20230215_134823 (1).jpg,3456,4608
3დ,1240,3955,211,207,IMG_20230215_134823 (1).jpg,3456,4608
3დ,976,2810,223,260,IMG_20230215_134823 (1).jpg,3456,4608
3დ,943,1893,231,223,IMG_20230215_134823 (1).jpg,3456,4608
3დ,653,1525,252,240,IMG_20230215_134823 (1).jpg,3456,4608
22ღ,963,1161,223,285,IMG_20230215_134823 (1).jpg,3456,4608
22ღ,1149,1888,227,256,IMG_20230215_134823 (1).jpg,3456,4608
10ლ,1749,3438,236,211,IMG_20230215_134823 (1).jpg,3456,4608
10ლ,1715,2194,256,310,IMG_20230215_134823 (1).jpg,3456,4608
10ლ,2385,1876,285,277,IMG_20230215_134823 (1).jpg,3456,4608
9კ,769,3665,136,215,IMG_20230215_134823 (1).jpg,3456,4608
9კ,748,3393,153,211,IMG_20230215_134823 (1).jpg,3456,4608
14პ,736,2769,136,264,IMG_20230215_134823 (1).jpg,3456,4608
9კ,1257,2504,153,285,IMG_20230215_134823 (1).jpg,3456,4608
9კ,1335,2851,145,231,IMG_20230215_134823 (1).jpg,3456,4608
18ტ,1410,3405,202,240,IMG_20230215_134823 (1).jpg,3456,4608
18ტ,1277,3678,169,236,IMG_20230215_134823 (1).jpg,3456,4608
17ს,682,1806,165,260,IMG_20230215_134823 (1).jpg,3456,4608
17ს,1038,3347,132,215,IMG_20230215_134823 (1).jpg,3456,4608
1ბ,769,3889,145,215,IMG_20230215_134823 (1).jpg,3456,4608
1ბ,2418,2194,169,256,IMG_20230215_134823 (1).jpg,3456,4608
1ბ,2129,2190,165,248,IMG_20230215_134823 (1).jpg,3456,4608
1ბ,1315,1099,165,289,IMG_20230215_134823 (1).jpg,3456,4608
17ს,1492,1822,153,260,IMG_20230215_134823 (1).jpg,3456,4608
17ს,1761,1843,153,256,IMG_20230215_134823 (1).jpg,3456,4608
26ც,1133,2227,153,248,IMG_20230215_134823 (1).jpg,3456,4608
26ც,1459,1504,182,281,IMG_20230215_134823 (1).jpg,3456,4608
12ნ,1418,2157,174,264,IMG_20230215_134823 (1).jpg,3456,4608
12ნ,972,2475,161,231,IMG_20230215_134823 (1).jpg,3456,4608
12ნ,1563,3682,149,190,IMG_20230215_134823 (1).jpg,3456,4608
11მ,1153,3360,153,215,IMG_20230215_134823 (1).jpg,3456,4608
11მ,703,2471,174,244,IMG_20230215_134823 (1).jpg,3456,4608
12ნ,1782,1475,169,264,IMG_20230215_134823 (1).jpg,3456,4608
29ჭ,955,698,169,355,IMG_20230215_134823 (1).jpg,3456,4608
0ა,608,1080,235,337,IMG_20230228_202054.jpg,3456,4608
0ა,1047,1080,204,352,IMG_20230228_202054.jpg,3456,4608
0ა,2058,1136,214,316,IMG_20230228_202054.jpg,3456,4608
0ა,2507,1146,214,296,IMG_20230228_202054.jpg,3456,4608
0ა,623,1437,158,230,IMG_20230228_202054.jpg,3456,4608
0ა,894,1432,148,235,IMG_20230228_202054.jpg,3456,4608
0ა,1798,2067,143,224,IMG_20230228_202054.jpg,3456,4608
16რ,1993,1460,185,213,IMG_20230228_202054.jpg,3456,4608
16რ,2240,1141,288,297,IMG_20230228_202054.jpg,3456,4608
10ლ,1232,1132,392,277,IMG_20230228_202054.jpg,3456,4608
10ლ,1019,1449,263,224,IMG_20230228_202054.jpg,3456,4608
8ი,2968,1166,224,300,IMG_20230228_202054.jpg,3456,4608
8ი,2909,1485,126,193,IMG_20230228_202054.jpg,3456,4608
8ი,2383,1485,143,188,IMG_20230228_202054.jpg,3456,4608
8ი,1607,1090,213,361,IMG_20230228_202054.jpg,3456,4608
8ი,1268,1440,137,230,IMG_20230228_202054.jpg,3456,4608
8ი,1098,2079,154,179,IMG_20230228_202054.jpg,3456,4608
8ი,2055,2101,146,168,IMG_20230228_202054.jpg,3456,4608
7თ,2623,1491,190,188,IMG_20230228_202054.jpg,3456,4608
7თ,2691,1121,297,330,IMG_20230228_202054.jpg,3456,4608
13ო,1697,1474,193,190,IMG_20230228_202054.jpg,3456,4608
13ო,1470,2079,213,204,IMG_20230228_202054.jpg,3456,4608
30ხ,1576,1468,137,202,IMG_20230228_202054.jpg,3456,4608
30ხ,815,1040,238,370,IMG_20230228_202054.jpg,3456,4608
30ხ,762,1460,157,193,IMG_20230228_202054.jpg,3456,4608
11მ,644,1899,190,372,IMG_20230228_202054.jpg,3456,4608
1ბ,1873,1144,204,277,IMG_20230228_202054.jpg,3456,4608
1ბ,2279,1479,120,182,IMG_20230228_202054.jpg,3456,4608
3დ,1243,2090,241,294,IMG_20230228_202054.jpg,3456,4608
24შ,815,1860,185,437,IMG_20230228_202054.jpg,3456,4608
24შ,1926,1975,162,294,IMG_20230228_202054.jpg,3456,4608
17ს,3024,1463,129,221,IMG_20230228_202054.jpg,3456,4608
17ს,2511,1474,126,227,IMG_20230228_202054.jpg,3456,4608
26ც,1442,1460,148,196,IMG_20230228_202054.jpg,3456,4608
5ვ,1873,1477,134,216,IMG_20230228_202054.jpg,3456,4608
5ვ,2800,1468,126,207,IMG_20230228_202054.jpg,3456,4608
10ლ,668,2639,122,194,IMG_20230228_202054.jpg,3456,4608
8ი,1393,2626,125,194,IMG_20230228_202054.jpg,3456,4608
8ი,777,2648,129,174,IMG_20230228_202054.jpg,3456,4608
4ე,1015,2639,113,185,IMG_20230228_202054.jpg,3456,4608
16რ,1126,2626,118,191,IMG_20230228_202054.jpg,3456,4608
7თ,1240,2628,165,180,IMG_20230228_202054.jpg,3456,4608
4ე,2163,1460,127,211,IMG_20230228_202054.jpg,3456,4608
0ა,430,939,234,317,IMG_20230312_233457.jpg,4608,3456
